,Spectrum,Date,Time,"""NO (350,3000) 191C""","""NO (350,3000) 191C average""","""NO (350,3000) 191C stdev""",NO2 (150) 191C (1of2),NO2 (150) 191C (1of2) average,NO2 (150) 191C (1of2) stdev,NO2 (2000) 191C (2of2),NO2 (2000) 191C (2of2) average,NO2 (2000) 191C (2of2) stdev,"""N2O (100,200,300) 191C (1of2)""","""N2O (100,200,300) 191C (1of2) average""","""N2O (100,200,300) 191C (1of2) stdev""",NH3 (300) 191C (1of2),NH3 (300) 191C (1of2) average,NH3 (300) 191C (1of2) stdev,NH3 (3000) 191C (2of2),NH3 (3000) 191C (2of2) average,NH3 (3000) 191C (2of2) stdev,HNCO (400) 191C,HNCO (400) 191C average,HNCO (400) 191C stdev,H2O% (25) 191C,H2O% (25) 191C average,H2O% (25) 191C stdev,"""Formaldehyde (70,500) 191C""","""Formaldehyde (70,500) 191C average""","""Formaldehyde (70,500) 191C stdev""",CO2 low% (4) 191C (2of2),CO2 low% (4) 191C (2of2) average,CO2 low% (4) 191C (2of2) stdev,CO2% (20) 191C (1of2) R4,CO2% (20) 191C (1of2) R4 average,CO2% (20) 191C (1of2) R4 stdev,CO (500) 191C (1of3),CO (500) 191C (1of3) average,CO (500) 191C (1of3) stdev,CO% (1) 191C (2of3),CO% (1) 191C (2of3) average,CO% (1) 191C (2of3) stdev,"""Propylene (200,1000) 191C""","""Propylene (200,1000) 191C average""","""Propylene (200,1000) 191C stdev""",Diesel C1 (4500) 191C,Diesel C1 (4500) 191C average,Diesel C1 (4500) 191C stdev,"""Ethylene (100,3000) 191C""","""Ethylene (100,3000) 191C average""","""Ethylene (100,3000) 191C stdev""",CH4 (250) 191C (1of2),CH4 (250) 191C (1of2) average,CH4 (250) 191C (1of2) stdev,CH4 (3000) 191C (2of2),CH4 (3000) 191C (2of2) average,CH4 (3000) 191C (2of2) stdev,Ethane (1000) 191C,Ethane (1000) 191C average,Ethane (1000) 191C stdev,Acetylene (1000) 191C,Acetylene (1000) 191C average,Acetylene (1000) 191C stdev,HNO2 (20) 191C,HNO2 (20) 191C average,HNO2 (20) 191C stdev,N2O (1040) 191C (2of2),N2O (1040) 191C (2of2) average,N2O (1040) 191C (2of2) stdev,CO% (10) 191C (3of3),CO% (10) 191C (3of3) average,CO% (10) 191C (3of3) stdev,MeOH (1000) 191C,MeOH (1000) 191C average,MeOH (1000) 191C stdev,Formic Acid (100) 191C,Formic Acid (100) 191C average,Formic Acid (100) 191C stdev,SO2 (300) 191C,SO2 (300) 191C average,SO2 (300) 191C stdev,Temp (C),Temp (C) average,Temp (C) stdev,Pressure (Atm),Pressure (Atm) average,Pressure (Atm) stdev,NO2 autorange,NO2 autorange average,NO2 autorange stdev,CO autorange,CO autorange average,CO autorange stdev,CH4 autorange,CH4 autorange average,CH4 autorange stdev,NH3 autorange,NH3 autorange average,NH3 autorange stdev,NOx autorange,NOx autorange average,NOx autorange stdev,CO autorange dry,CO autorange dry average,CO autorange dry stdev,CO2% autorange dry,CO2% autorange dry average,CO2% autorange dry stdev,NO dry,NO dry average,NO dry stdev,NO2 autorange dry,NO2 autorange dry average,NO2 autorange dry stdev,NOx autorange dry,NOx autorange dry average,NOx autorange dry stdev,FIDeq THC ppmC,FIDeq THC ppmC average,FIDeq THC ppmC stdev,FIDeq NMHC ppmC,FIDeq NMHC ppmC average,FIDeq NMHC ppmC stdev,FIDeq NMNEHC ppmC,FIDeq NMNEHC ppmC average,FIDeq NMNEHC ppmC stdev,N2O autorange,N2O autorange average,N2O autorange stdev,CO2% autorange,CO2% autorange average,CO2% autorange stdev,FTIR NMHC ppmC,FTIR NMHC ppmC average,FTIR NMHC ppmC stdev,FTIR NMNEHC ppmC,FTIR NMNEHC ppmC average,FTIR NMNEHC ppmC stdev,Igram DC,Igram DC average,Igram DC stdev,Igram PP,Igram PP average,Igram PP stdev,phase Angle,phase Angle average,phase Angle stdev,laser PP,laser PP average,laser PP stdev,laser DC,laser DC average,laser DC stdev,Bad Scan counter,Bad Scan counter average,Bad Scan counter stdev,Centerburst Location,Centerburst Location average,Centerburst Location stdev,Linearizer Check,Linearizer Check average,Linearizer Check stdev,SNR 2500,SNR 2500 average,SNR 2500 stdev,sBeam @ 2500,sBeam @ 2500 average,sBeam @ 2500 stdev
167,TESTANMA_4317.LAB,6/3/2020,06:16.4,738.698932,737.323608,4.527499,26.742972,26.557514,0.299403,26.74805,26.807201,0.344527,0.506416,0.498445,0.190127,0.345084,0.242888,0.164763,-2.080685,-0.143023,2.329678,-4.565994,0.276738,3.103734,3.988767,3.96718,0.022621,1.684793,1.626074,0.1798,8.145469,8.127256,0.081421,8.550839,8.517912,0.044785,152.569463,152.068451,1.652561,0.013917,0.014551,0.000606,-0.199546,0.271167,1.027674,14.015847,15.336642,1.336228,1.684387,1.332097,0.533875,1.542853,1.609658,0.23372,-0.783869,2.154876,3.689066,-0.368683,-0.049129,0.592117,0.33824,0.541209,0.720411,2.155189,1.502988,1.008986,0.42596,0.619113,1.313447,0.026087,0.018245,0.018525,-0.565016,0.148714,0.601976,0.074137,0.042817,0.235192,-1.781931,-0.340315,0.964835,190.740738,190.740738,0,0.972693,0.975457,0.002536,26.742972,26.557514,0.299403,152.569463,152.068451,1.652561,1.542853,1.609658,0.23372,0.345084,0.242888,0.164763,767.597093,765.384094,4.097344,158.908124,158.350525,1.71663,8.906104,8.869801,0.047021,769.387671,767.783325,4.79139,27.854043,27.654593,0.308225,799.486379,797.00293,4.330881,23.32457,26.979548,4.93832,21.627432,25.208923,4.727596,22.364798,25.307178,5.315125,0.506416,0.498445,0.190127,8.550839,8.517912,0.044785,22.824556,26.983929,5.252041,23.561923,27.082184,5.819181,3.484803,3.483915,0.000515,5.227728,5.235933,0.016931,89.546967,89.546967,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.241898,563.246704,0.005936,0.002156,0.001589,0.000528,297.84631,307.200806,8.700818,1.343978,1.342374,0.0028
168,TESTANMA_4318.LAB,6/3/2020,06:16.6,741.449352,737.779968,4.862457,26.478836,26.583832,0.281549,29.99246,27.40929,1.481347,0.500307,0.513726,0.185655,0.551707,0.342764,0.171584,0.614067,0.49292,1.89681,1.893757,0.598548,3.187066,3.925905,3.956544,0.027582,2.364833,1.8318,0.307991,8.04488,8.100439,0.08221,8.387789,8.501822,0.072789,151.008209,151.921021,1.720094,0.015356,0.014542,0.00059,-0.531584,-0.219078,0.487264,10.888251,14.238571,2.225743,1.827597,1.480013,0.551506,1.46076,1.497295,0.041958,4.047172,2.367974,3.778457,-0.092959,0.042172,0.527332,0.913854,0.387813,0.446777,2.729903,2.066799,0.602744,-4.597042,-0.056092,2.666611,0.012427,0.015852,0.018304,0.371781,0.047699,0.479073,0.033131,-0.011321,0.18613,1.025412,-0.009058,1.113076,190.740738,190.740738,0,0.972693,0.974493,0.002475,26.478836,26.583832,0.281549,151.008209,151.921021,1.720094,1.46076,1.497295,0.041958,0.551707,0.342764,0.171584,770.65809,766.430542,4.729974,157.179125,158.179611,1.796735,8.730591,8.852086,0.077605,771.746182,768.172852,5.067406,27.560956,27.67897,0.29127,802.148598,798.003723,4.911122,20.270728,24.071844,3.121638,18.663892,22.424822,3.125869,18.849809,22.340475,3.18329,0.500307,0.513726,0.185655,8.387789,8.501822,0.072789,21.171117,24.253012,3.36681,21.357034,24.168667,3.449536,3.484603,3.484126,0.000543,5.246788,5.241061,0.015119,89.546967,89.546967,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.247472,563.247681,0.005417,0.002668,0.001782,0.000721,331.652,313.147522,13.190491,1.343915,1.343368,0.002064
169,TESTANMA_4319.LAB,6/3/2020,06:16.8,735.495197,737.089722,4.900341,26.899103,26.728397,0.190976,30.698285,28.210806,1.99164,0.393718,0.436536,0.11375,0.423597,0.403809,0.117595,1.733781,0.263839,1.579132,0.339322,0.000502,2.804018,4.026263,3.965289,0.04137,1.891593,1.888911,0.28095,7.982305,8.084677,0.097726,8.589809,8.510497,0.081499,151.844742,151.966309,1.713095,0.014865,0.014533,0.000584,0.66813,-0.062063,0.633076,15.269914,14.536189,2.248771,1.833614,1.652886,0.482536,1.528273,1.501955,0.044255,4.448306,1.664129,2.626915,-0.239917,-0.031919,0.537735,-0.885709,0.177606,0.73312,2.705912,2.34514,0.476419,1.185955,0.104877,2.72329,-0.009709,0.014087,0.020603,0.164624,0.149464,0.42613,0.076294,0.043853,0.15459,0.730533,0.196937,1.140861,190.740738,190.740738,0,0.972693,0.973529,0.001868,26.899103,26.728397,0.190976,151.844742,151.966309,1.713095,1.528273,1.501955,0.044255,0.423597,0.403809,0.117595,765.100212,766.163269,4.767163,158.214856,158.241165,1.790325,8.950168,8.861936,0.087807,766.350365,767.523743,5.047379,28.027576,27.832088,0.206018,797.1974,797.797852,4.921003,25.077985,24.60203,2.994996,23.396884,22.949881,2.996561,23.876719,23.013716,3.052799,0.393718,0.436536,0.11375,8.589809,8.510497,0.081499,26.167261,25.117043,3.141846,26.647095,25.180882,3.238319,3.484639,3.484338,0.000478,5.253837,5.246383,0.013643,89.546967,89.546967,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.250549,563.248962,0.005144,0.001621,0.001763,0.000724,334.126038,319.269867,14.627365,1.345516,1.344518,0.000721
170,TESTANMA_4319.LAB,6/3/2020,06:17.0,741.718801,739.569641,2.566696,26.4674,26.702076,0.220113,25.666694,28.075048,2.166068,0.568787,0.444923,0.123225,0.28512,0.369212,0.122952,-0.363308,-0.116855,1.415478,-4.362304,-0.8166,3.430341,3.960461,3.968378,0.040033,2.742546,2.073024,0.466491,8.019831,8.08313,0.098909,8.522627,8.52109,0.078242,153.524296,152.684769,1.364462,0.015416,0.014795,0.000636,0.534779,-0.058674,0.63699,13.039025,13.828,1.986497,1.886293,1.612379,0.443731,1.45701,1.503855,0.041449,-2.267416,0.850329,3.151568,-0.989218,-0.156465,0.686215,0.774733,0.37393,0.735845,1.305447,2.099028,0.642179,-4.190682,-0.954504,3.221138,0.032796,0.020713,0.020128,-0.020086,0.035467,0.363927,0.159689,0.115152,0.080119,0.608382,0.268343,1.156188,190.740738,190.740738,0,0.972693,0.972693,0,26.4674,26.702076,0.220113,153.524296,152.684769,1.364462,1.45701,1.503855,0.041449,0.28512,0.369212,0.122952,769.491648,768.370789,2.132365,159.855255,158.994263,1.410863,8.874083,8.873248,0.084224,772.305489,770.13031,2.38313,27.558872,27.805578,0.235117,801.223685,800.121765,1.901562,24.194396,23.802845,2.234771,22.591684,22.148603,2.209432,24.57012,22.461533,2.210028,0.568787,0.444923,0.123225,8.522627,8.52109,0.078242,25.432787,24.375111,2.270918,27.411222,24.688042,2.43249,3.484639,3.484512,0.000365,5.253837,5.244418,0.010978,89.546967,89.546967,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.250549,563.247803,0.003573,0.001621,0.001757,0.000726,334.126038,323.167297,15.645673,1.345516,1.344612,0.000829
171,TESTANMA_4320.LAB,6/3/2020,06:17.2,739.62805,739.398071,2.518324,26.435756,26.604813,0.205565,27.029493,28.026997,2.190922,0.576226,0.509091,0.073256,0.225746,0.366251,0.126939,0.081571,-0.002915,1.400976,-3.651646,-2.069373,2.979197,3.983692,3.977018,0.037062,2.197507,2.176255,0.412088,7.962541,8.031004,0.071552,8.523707,8.514954,0.076154,153.480787,152.485504,1.080474,0.015049,0.01492,0.000605,0.211531,0.136662,0.501535,12.738924,13.190392,1.622682,1.604804,1.767339,0.117763,1.516284,1.501036,0.039634,1.10054,1.308947,2.939691,-0.564561,-0.451068,0.347167,0.84909,0.398042,0.752163,2.01567,2.182424,0.585536,-3.000565,-2.035275,2.672743,0.017745,0.015869,0.016283,0.044045,-0.00093,0.348893,0.114901,0.09163,0.047794,0.914626,0.299404,1.174615,190.740738,190.740738,0,0.972693,0.972693,0,26.435756,26.604813,0.205565,153.480787,152.485504,1.080474,1.516284,1.501036,0.039634,0.225746,0.366251,0.126939,768.079476,768.185364,2.103334,159.848647,158.801193,1.139577,8.877355,8.867661,0.082475,770.314468,770.020813,2.353504,27.532567,27.706802,0.222536,799.946536,800.000549,1.886484,23.426145,23.258764,1.812848,21.758232,21.607624,1.792935,22.887353,22.50976,2.217684,0.576226,0.509091,0.073256,8.523707,8.514954,0.076154,23.967259,23.912594,2.006055,25.09638,24.814732,2.43433,3.484882,3.484713,0.000122,5.254659,5.24737,0.011434,89.857847,89.609146,0.139031,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.252037,563.248474,0.004048,0.00247,0.002107,0.00048,306.526693,320.855408,17.345863,1.345204,1.344826,0.000813
172,TESTANMA_4321.LAB,6/3/2020,06:17.4,738.04215,739.266724,2.580271,26.435243,26.543268,0.199847,28.43257,28.363901,2.071342,0.56215,0.520238,0.076897,0.185878,0.334409,0.151221,-0.010378,0.411147,0.818019,-2.030144,-1.562203,2.645031,4.009284,3.981121,0.039728,1.583914,2.156079,0.443442,7.941572,7.990225,0.042012,8.529665,8.510719,0.074224,153.196005,152.610809,1.127935,0.014738,0.015085,0.000297,0.053975,0.187366,0.470929,12.890112,12.965245,1.556255,1.438565,1.718175,0.19013,1.509619,1.494389,0.033119,4.129579,2.291636,2.88595,-0.211761,-0.419683,0.3632,0.898468,0.510087,0.782157,2.397558,2.230898,0.592706,-2.135855,-2.547637,2.302937,0.003439,0.01134,0.015875,0.132128,0.138498,0.149344,0.038348,0.084473,0.053418,1.131723,0.882135,0.213191,190.740738,190.740738,0,0.972023,0.972559,0.0003,26.435243,26.543268,0.199847,153.196005,152.610809,1.127935,1.509619,1.494389,0.033119,0.185878,0.334409,0.151221,766.874951,768.040894,2.177317,159.594583,158.938507,1.195651,8.885928,8.863625,0.080596,768.868344,769.916931,2.399445,27.539376,27.643869,0.214847,798.905375,799.884277,1.943113,23.682136,23.330278,1.823117,22.021555,21.686449,1.80266,22.445077,22.525814,2.216662,0.56215,0.520238,0.076897,8.529665,8.510719,0.074224,23.568512,24.061386,1.931379,23.992033,24.900753,2.386113,3.485107,3.484774,0.000217,5.255422,5.252909,0.003484,90.146347,89.729019,0.269346,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.253418,563.250793,0.0022,0.003259,0.002328,0.000708,280.914246,317.468994,23.516247,1.344914,1.345013,0.000663
173,TESTANMA_4322.LAB,6/3/2020,06:17.6,743.774778,739.731812,3.205794,26.536519,26.554804,0.19684,27.7536,27.916128,1.862766,0.460392,0.512255,0.081422,0.228516,0.269771,0.092974,-4.649692,-0.641605,2.382546,4.286167,-1.083721,3.503563,4.019333,3.999807,0.027289,1.171074,1.917327,0.597538,8.205107,8.022271,0.106198,8.559376,8.545037,0.029171,151.906187,152.79039,0.844962,0.015007,0.015015,0.000256,1.079295,0.509542,0.402106,15.258809,13.839357,1.305171,2.211055,1.794866,0.294172,1.029163,1.40807,0.213563,1.522839,1.78677,2.717973,-0.866615,-0.574414,0.353888,1.257834,0.578883,0.83957,0.06617,1.698152,1.051564,-5.249354,-2.6781,2.461107,0.01665,0.012184,0.016058,0.238467,0.111836,0.101529,-0.14757,0.048333,0.118418,0.644706,0.805994,0.217174,190.740738,190.740738,0,0.966588,0.971338,0.002671,26.536519,26.554804,0.19684,151.906187,152.79039,0.844962,1.029163,1.40807,0.213563,0.228516,0.269771,0.092974,770.377466,767.984741,2.095045,158.267458,159.156158,0.842071,8.917811,8.901068,0.032445,774.921306,770.552002,3.267673,27.647775,27.661234,0.209923,802.637963,799.982178,2.092261,30.294037,25.334938,2.843184,29.161958,23.786062,3.070173,30.895188,24.934891,3.434003,0.460392,0.512255,0.081422,8.559376,8.545037,0.029171,30.303796,25.887924,2.685784,32.037026,27.036753,3.095567,3.485089,3.484871,0.00023,5.254769,5.254504,0.000676,90.146347,89.8489,0.299732,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.253006,563.251892,0.001338,0.00313,0.00242,0.000789,283.409043,307.820435,26.007217,1.345181,1.345266,0.000255
174,TESTANMA_4323.LAB,6/3/2020,06:17.8,748.822709,742.397339,4.191638,26.770941,26.529169,0.141308,26.55362,27.087194,1.067706,0.643373,0.562185,0.065563,-0.025673,0.179917,0.120242,-2.812526,-1.550867,2.100164,2.186199,-0.714346,3.777729,4.008472,3.996249,0.02393,2.439208,2.02685,0.640298,8.140081,8.053826,0.114472,8.633316,8.553739,0.046941,152.97398,153.016251,0.65959,0.013792,0.0148,0.000613,0.224582,0.420832,0.407266,12.481905,13.281755,1.124219,2.062866,1.840717,0.318575,1.374842,1.377383,0.202721,3.000878,1.497284,2.424912,-1.102115,-0.746854,0.360156,1.187933,0.993612,0.215302,2.537138,1.664397,1.013135,-1.596792,-3.23465,1.49313,0.037108,0.021548,0.013556,-0.040071,0.070897,0.115263,0.327103,0.098494,0.173523,1.275938,0.915075,0.293393,190.740738,190.740738,0,0.966588,0.970117,0.003233,26.770941,26.529169,0.141308,152.97398,153.016251,0.65959,1.374842,1.377383,0.202721,-0.025673,0.179917,0.120242,778.130789,770.590881,4.422094,159.361931,159.38559,0.657547,8.99383,8.909801,0.050059,780.092194,773.300415,4.424509,27.888894,27.633495,0.150038,810.624136,802.667603,4.662369,23.569212,25.033184,2.955134,22.056886,23.518063,3.169516,24.261115,25.01177,3.408599,0.643373,0.562185,0.065563,8.633316,8.553739,0.046941,24.547927,25.564056,2.74075,26.752156,27.057764,3.092616,3.484978,3.484939,0.000191,5.251344,5.254006,0.001591,90.146347,89.968773,0.266844,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.250135,563.251831,0.001454,0.002433,0.002583,0.000655,291.96068,299.38736,21.848703,1.347345,1.345632,0.000981
175,TESTANMA_4324.LAB,6/3/2020,06:18.0,740.406811,742.134888,4.284764,27.443508,26.724392,0.424709,28.822544,27.718365,0.943626,0.841143,0.616657,0.141538,0.148677,0.152629,0.104902,0.012983,-1.475609,2.159269,-4.753246,-0.792534,3.874903,4.02222,4.008601,0.015179,1.698992,1.818139,0.50433,8.149089,8.079678,0.119366,8.57493,8.564198,0.044011,152.371839,152.785751,0.638703,0.013603,0.014438,0.000689,-0.685435,0.17679,0.627798,13.151041,13.304158,1.119278,1.927523,1.848963,0.320576,1.47106,1.380193,0.204193,0.010038,1.952775,1.62191,0.163333,-0.516344,0.505686,0.797937,0.998252,0.209579,1.277767,1.658861,1.015659,-2.878135,-2.972141,1.395197,0.030972,0.021183,0.013197,0.931299,0.261174,0.388629,0.051375,0.076831,0.170712,0.973796,0.988158,0.238223,190.740738,190.740738,0,0.967579,0.969094,0.003016,27.443508,26.724392,0.424709,152.371839,152.785751,0.638703,1.47106,1.380193,0.204193,0.148677,0.152629,0.104902,769.128086,770.518188,4.4476,158.757408,159.166,0.644675,8.934289,8.921843,0.046428,771.435777,773.126465,4.490008,28.593615,27.840445,0.445018,801.36074,802.694946,4.652152,23.322589,24.858822,3.041456,21.704423,23.340611,3.257951,21.377758,24.373297,3.789689,0.841143,0.616657,0.141538,8.57493,8.564198,0.044011,24.15685,25.30887,2.814438,23.830185,26.341557,3.3906,3.485191,3.485049,0.000121,5.256325,5.254504,0.001887,90.146347,90.088646,0.12902,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.251121,563.251831,0.001356,0.003269,0.002912,0.000424,259.851261,284.532379,17.047293,1.347082,1.345945,0.001167
176,TESTANMA_4325.LAB,6/3/2020,06:18.2,733.994202,741.008118,5.636387,26.907901,26.818823,0.396008,30.525555,28.417578,1.459709,0.434198,0.588251,0.16413,0.382144,0.183908,0.147018,-4.158147,-2.323552,2.226316,-1.698566,-0.401918,3.603573,4.002905,4.012443,0.008059,1.541103,1.686858,0.464772,8.099299,8.10703,0.099895,8.467029,8.552863,0.061049,152.246261,152.538849,0.532669,0.014441,0.014316,0.000603,-1.252724,-0.116061,0.893031,9.857519,12.727878,1.930703,1.948553,1.917713,0.290581,1.301765,1.33729,0.19053,-0.922678,1.548131,2.076392,-0.737855,-0.551003,0.515657,-0.20993,0.786448,0.589246,-0.297477,1.196231,1.299622,-4.296496,-3.231326,1.516866,-0.004973,0.016639,0.017789,1.236078,0.49958,0.553,-0.03025,0.047801,0.17491,0.78554,0.96234,0.254615,190.740738,190.740738,0,0.972051,0.968966,0.002832,26.907901,26.818823,0.396008,152.246261,152.538849,0.532669,1.301765,1.33729,0.19053,0.382144,0.183908,0.147018,760.604625,769.023254,6.330106,158.594846,158.915253,0.549601,8.82007,8.910385,0.063923,764.600264,771.983582,5.892756,28.029909,27.939915,0.413462,792.320178,801.169739,6.61475,12.892037,22.752003,6.244192,11.460095,21.280985,6.322369,12.935806,22.38299,6.446869,0.434198,0.588251,0.16413,8.467029,8.552863,0.061049,14.297945,23.375006,5.753817,15.773656,24.477013,5.889229,3.485466,3.485166,0.000184,5.24932,5.253436,0.002974,90.146347,90.146347,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.250472,563.251587,0.001493,0.002037,0.002826,0.00056,292.803394,281.78775,13.317609,1.343536,1.345612,0.001593
177,TESTANMA_4326.LAB,6/3/2020,06:18.4,736.452171,740.690063,5.884936,26.911195,26.914011,0.332935,28.268898,28.384846,1.461123,0.752667,0.626355,0.178077,0.207088,0.18815,0.147394,-4.021988,-3.125874,1.880242,-4.451656,-0.88622,4.016201,3.95484,4.001554,0.027272,0.655462,1.501168,0.66046,8.077724,8.13426,0.049223,8.605571,8.568045,0.063236,151.014188,152.102493,0.720356,0.014886,0.014346,0.000632,-0.069127,-0.140682,0.888858,9.519084,12.053672,2.393101,1.672814,1.964562,0.198222,0.827965,1.200959,0.265514,2.857306,1.293677,1.730025,0.445917,-0.419467,0.681151,-0.273826,0.55199,0.745926,0.70146,0.857012,1.116057,-5.671866,-3.938529,1.692559,0.012946,0.018541,0.016485,0.590164,0.591188,0.513434,-0.004513,0.039229,0.176531,-0.821839,0.571628,0.814039,190.740738,190.740738,0,0.972051,0.968971,0.00284,26.911195,26.914011,0.332935,151.014188,152.102493,0.720356,0.827965,1.200959,0.265514,0.207088,0.18815,0.147394,764.064827,768.461243,6.683412,157.232437,158.44281,0.784639,8.959923,8.925184,0.065393,766.776788,771.565308,6.233566,28.01932,28.0359,0.34771,795.526427,800.493835,7.061435,16.977513,21.411077,6.697927,16.066752,20.090023,6.697709,15.174917,20.928957,7.204684,0.752667,0.626355,0.178077,8.605571,8.568045,0.063236,17.574308,22.176167,6.301789,16.682474,23.0151,6.865962,3.484595,3.485064,0.000319,5.236268,5.249605,0.00795,90.146347,90.146347,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.247493,563.250488,0.001982,0.000912,0.002356,0.000952,299.976311,285.600159,15.546897,1.343579,1.345345,0.001833
178,TESTANMA_4326.LAB,6/3/2020,06:18.6,744.27628,740.790405,5.954518,26.671443,26.940998,0.298362,26.323414,28.098806,1.730712,0.455161,0.625308,0.179307,0.568073,0.256062,0.22724,-0.353247,-2.266585,1.988391,-4.012866,-2.546027,2.90547,3.933087,3.984305,0.038272,1.502835,1.56752,0.635188,8.159197,8.125078,0.034903,8.526016,8.561373,0.066076,152.857941,152.292847,0.778885,0.01439,0.014222,0.000521,0.994881,-0.157564,0.860234,12.766425,11.555194,1.724851,2.421149,2.006581,0.272054,0.982958,1.191718,0.273667,2.703339,1.529777,1.845797,-0.387634,-0.323671,0.634636,0.142997,0.329022,0.641504,1.741365,1.192051,1.069781,0.229155,-2.842827,2.297147,0.031334,0.021477,0.01735,-0.090323,0.52543,0.585851,0.161601,0.101063,0.146302,-1.798948,0.082897,1.329534,190.740738,190.740738,0,0.972051,0.970064,0.002743,26.671443,26.940998,0.298362,152.857941,152.292847,0.778885,0.982958,1.191718,0.273667,0.568073,0.256062,0.22724,772.689087,768.923462,6.924711,159.116111,158.612534,0.827822,8.875081,8.916639,0.069275,774.747759,771.53064,6.210644,27.763402,28.059027,0.31802,804.323816,800.831055,7.227694,25.319447,20.416159,5.264694,24.238194,19.10527,5.232013,25.013462,19.752613,5.432964,0.455161,0.625308,0.179307,8.526016,8.561373,0.066076,26.146455,21.344698,5.125874,26.921723,21.992039,5.412925,3.483837,3.484813,0.000632,5.240262,5.246703,0.008236,90.146347,90.146347,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.246834,563.249207,0.001914,0.001225,0.001975,0.000946,311.13013,291.144348,19.105703,1.345245,1.345358,0.001832
179,TESTANMA_4327.LAB,6/3/2020,06:18.8,735.191262,738.064148,4.227744,26.82612,26.952032,0.29144,26.483373,28.084757,1.746603,0.692058,0.635045,0.181838,0.338311,0.328859,0.163894,5.487075,-0.606665,3.932534,3.373283,-2.30861,3.395933,4.028662,3.988343,0.042311,2.262465,1.532171,0.576783,8.008557,8.098773,0.060756,8.524173,8.539544,0.053126,150.682531,151.834549,0.936171,0.01504,0.014472,0.00056,-0.318569,-0.266195,0.833801,13.248877,11.70859,1.856917,2.335056,2.061019,0.31063,1.183626,1.153475,0.254358,-5.184332,-0.107265,3.284183,-0.225528,-0.148353,0.463958,1.734912,0.438418,0.840397,4.110728,1.506769,1.642552,-1.826139,-2.888696,2.268152,0.024835,0.019023,0.015337,-0.485149,0.436414,0.713222,0.012477,0.038138,0.075121,1.41724,0.111158,1.36233,190.740738,190.740738,0,0.972051,0.971156,0.002,26.82612,26.952032,0.29144,150.682531,151.834549,0.936171,1.183626,1.153475,0.254358,0.338311,0.328859,0.163894,766.12811,766.522888,4.637702,157.007777,158.141693,0.95478,8.881999,8.894273,0.054627,766.052657,768.722717,4.23001,27.952227,28.071695,0.310727,798.28825,798.363892,4.719233,26.429392,20.988194,5.81913,25.127403,19.719374,5.813008,25.578459,20.016079,5.730078,0.692058,0.635045,0.181838,8.524173,8.539544,0.053126,26.408951,21.716902,5.472468,26.860007,22.013609,5.436799,3.484206,3.484659,0.000674,5.254338,5.247302,0.008751,90.146347,90.146347,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.250491,563.249268,0.001964,0.002073,0.001903,0.000916,338.436167,300.439453,28.565561,1.347449,1.345378,0.00186
180,TESTANMA_4329.LAB,6/3/2020,06:19.0,732.924006,736.567627,4.50638,26.991699,26.86167,0.121396,27.013516,27.722952,1.742929,0.668696,0.600556,0.145747,0.428953,0.384914,0.131613,3.251468,0.041032,4.308798,1.723708,-1.013219,3.464917,4.007754,3.98545,0.039838,1.84952,1.562277,0.591411,7.965922,8.06214,0.076113,8.420918,8.508741,0.06958,151.2419,151.608551,0.910065,0.014918,0.014735,0.000298,0.12514,-0.10408,0.810381,14.467362,11.971853,2.178083,1.444522,1.964419,0.418794,1.264793,1.112221,0.201131,-2.21362,-0.551997,3.412385,-0.61562,-0.304144,0.463914,0.536987,0.386228,0.820353,3.70344,1.991903,1.896579,-1.314832,-2.576036,2.375196,0.011599,0.015148,0.013948,-0.213319,0.20749,0.698204,0.110413,0.049946,0.082043,1.55231,0.22686,1.473908,190.740738,190.740738,0,0.972051,0.972051,0,26.991699,26.86167,0.121396,151.2419,151.608551,0.910065,1.264793,1.112221,0.201131,0.428953,0.384914,0.131613,763.619145,765.421143,4.516874,157.556217,157.901474,0.911262,8.772525,8.861919,0.070576,763.524735,767.140442,4.435999,28.118585,27.976688,0.13311,795.501507,797.192017,4.511946,24.080979,21.139874,5.904447,22.689707,19.91643,5.912964,23.920947,20.524719,5.988227,0.668696,0.600556,0.145747,8.420918,8.508741,0.06958,24.38475,21.762482,5.498756,25.615991,22.37077,5.6408,3.484074,3.484436,0.000638,5.251745,5.246387,0.007753,90.146347,90.146347,0,6.337283,6.337283,0,-3.872527,-3.872527,0,0,0,0,563.250244,563.249146,0.001796,0.00221,0.001691,0.000583,327.241562,313.917511,18.885355,1.347288,1.345419,0.001909
